text,language
Innocent: Hello. Suspect: Hello is this Mrs. Johnson Congratulations youve been selected as a winner in our recent sweepstakes drawing. Youve won a cash prize of 10000 Can you please confirm your mailing address so we can process your reward Innocent: Im afraid you must have the wrong number. I didnt enter any sweepstakes and Im not interested in discussing this further. Suspect: I apologize for the confusion Mrs. Johnson. Let me check on that for you. Yes Ive verified the information and it shows that you were automatically entered into our sweepstakes through one of our partner companies. You dont need to have entered to win. This is a legitimate prize and I assure you its not a scam. Would you like to claim your prize or forfeit it Innocent: I appreciate your explanation but Im still not interested. Im not comfortable providing personal information over the phone and I dont want to receive any unsolicited mail or calls. Please remove my name from your list. Suspect: Mrs. Johnson I completely understand your concerns and I appreciate your caution. Let me assure you that our company is fully registered and compliant with all federal regulations. Were a reputable organization and your personal information will be kept confidential. If you dont claim your prize it will be donated to a charity and someone else will benefit from it. Are you sure you wont reconsider Its a significant amount of money and it could make a big difference in your life. Innocent: I appreciate your persistence but my decision is final. Im not interested in claiming the prize and Id like you to remove my name from your list. Please respect my wishes. Suspect: Mrs. Johnson I understand your decision but before I remove your name from the list can I just verify some information to ensure its removed correctly Can you please confirm your date of birth and the last four digits of your social security number This is just for our internal records and it will be kept confidential I assure you. Innocent: Im not providing any personal information. Ive already asked you to remove my name from your list and I expect you to respect my request. Im not going to engage in this conversation any further. Goodbye.,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 9418,en
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 1254,en
Your FREE entry into the Rs.20 lakh contest is here Join the action for the BPL- RNR vs CV match now  win LAKHS. Click https://goo.gl/rJqb28 to play now,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 9166,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 1685,en
Get your loved ones a JioPhone effectively FREE and enjoy UNLIMITED Voice Data TV Music  Movies at Rs49 for 28days http://jio.com/r/Y5HGyKke,en
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 4141,en
YOUR NUMBER HAS BEEN AWARDED 500000.00 IN HOT DIAMOND 2011 EXHIBITION DRAW HELD IN UK. FOR CLAIM CONTACT MR. CLARK COOK ON EMAIL: britiandiamondhotmail.com,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 6306,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 637,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 6373,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 5831,en
Suspect: Hello this is Officer Johnson from the Social Security Administration. Weve been trying to reach you about a problem with your social security number. Innocent: Oh really What kind of problem Suspect: Well its been flagged for suspicious activity and we need to verify some information to resolve the issue. Innocent: Suspicious activity Like what Suspect: Im not at liberty to disclose that information over the phone. But I can assure you its a serious matter and we need to take care of it right away. Innocent: Okay well can you tell me what office youre calling from Suspect: Im calling from the main office in Washington D.C. Innocent: Okay whats the address of that office Suspect: Um let me see... its 1400 Independence Avenue SW. Innocent: Thats not the address of the SSA office in Washington D.C. Are you sure youre who you say you are Suspect: I apologize for the mistake. Its a secure facility and were not allowed to disclose the exact address. But I assure you Im a legitimate officer. Innocent: Okay well can you give me your badge number so I can verify your identity Suspect: My badge number is... uh... 9421. Innocent: That doesnt sound right. How do I know youre not just making that up Suspect: Look sir I dont have time for this. If you dont cooperate well have to suspend your social security number and you wont be able to access any benefits. Innocent: So what do I need to do to resolve this issue Suspect: We need you to verify your social security number and provide some personal information so we can investigate further. Innocent: What kind of personal information Suspect: Just some basic stuff like your date of birth and address. Innocent: And what if I refuse to give you that information Suspect: Like I said well have to suspend your social security number and youll face serious consequences. Innocent: Okay fine. But before I give you anything can I speak to your supervisor Suspect: Let me check on that. Hold for just a moment.,en
